id,employee_id,shift_date,time_in,time_out,work_area,shift_label,decimal_hours,notes
2878,8,2024-07-05,10:30:00,14:00:00,Back,Lunch,3.50,
2879,8,2024-07-05,14:00:00,17:00:00,Back,Break,3.00,
2880,8,2024-07-06,10:30:00,14:00:00,Back,Lunch,3.50,
2881,8,2024-07-06,14:00:00,16:00:00,Back,Break,2.00,
2882,8,2024-07-07,10:30:00,14:15:00,Back,Lunch,3.75,
2883,8,2024-07-07,17:00:00,20:45:00,Back,Dinner,3.75,
2884,8,2024-07-09,10:30:00,14:00:00,Back,Lunch,3.50,
2885,8,2024-07-09,14:00:00,17:00:00,Back,Break,3.00,
2886,8,2024-07-10,10:30:00,14:15:00,Back,Lunch,3.75,
2887,8,2024-07-11,10:30:00,14:15:00,Back,Lunch,3.75,
2888,8,2024-07-11,17:00:00,20:45:00,Back,Dinner,3.75,
2889,8,2024-07-12,10:30:00,14:00:00,Back,Lunch,3.50,
2890,8,2024-07-12,14:00:00,17:00:00,Back,Break,3.00,
2891,8,2024-07-14,10:30:00,14:00:00,Back,Lunch,3.50,
2892,8,2024-07-14,17:00:00,20:30:00,Back,Dinner,3.50,
2893,8,2024-07-16,10:30:00,14:00:00,Back,Lunch,3.50,
2894,8,2024-07-16,14:00:00,16:45:00,Back,Break,2.75,
2895,8,2024-07-18,10:30:00,14:00:00,Back,Lunch,3.50,
2896,8,2024-07-18,17:00:00,20:30:00,Back,Dinner,3.50,
2897,8,2024-07-19,10:30:00,14:00:00,Back,Lunch,3.50,
2898,8,2024-07-19,14:00:00,17:00:00,Back,Break,3.00,
2899,8,2024-07-20,10:30:00,14:00:00,Back,Lunch,3.50,
2900,8,2024-07-20,14:00:00,17:00:00,Back,Break,3.00,
2901,8,2024-07-21,10:30:00,14:00:00,Back,Lunch,3.50,
2902,8,2024-07-21,17:00:00,21:00:00,Back,Dinner,4.00,
2903,8,2024-07-23,10:30:00,15:00:00,Back,Lunch,4.50,
2904,8,2024-07-24,10:30:00,14:30:00,Back,Lunch,4.00,
2905,8,2024-07-25,10:30:00,14:30:00,Back,Lunch,4.00,
2906,8,2024-07-25,17:00:00,20:45:00,Back,Dinner,3.75,
2907,8,2024-07-26,10:30:00,14:30:00,Back,Lunch,4.00,
2908,8,2024-07-27,10:30:00,14:45:00,Back,Lunch,4.25,
2909,8,2024-07-28,10:30:00,14:30:00,Back,Lunch,4.00,
2910,8,2024-07-28,17:00:00,20:45:00,Back,Dinner,3.75,
2911,8,2024-07-31,10:30:00,14:15:00,Back,Lunch,3.75,
2912,8,2024-07-31,17:00:00,20:45:00,Back,Dinner,3.75,
2913,8,2024-08-01,10:30:00,14:30:00,Back,Lunch,4.00,
2914,8,2024-08-01,17:00:00,21:00:00,Back,Dinner,4.00,
2915,8,2024-08-02,10:30:00,14:15:00,Back,Lunch,3.75,
2916,8,2024-08-02,17:00:00,20:45:00,Back,Dinner,3.75,
2917,8,2024-08-03,10:30:00,14:30:00,Back,Lunch,4.00,
2918,8,2024-08-03,17:00:00,20:15:00,Back,Dinner,3.25,
2919,8,2024-08-06,10:30:00,14:15:00,Back,Lunch,3.75,
2920,8,2024-08-06,17:00:00,20:30:00,Back,Dinner,3.50,
2921,8,2024-08-07,10:30:00,14:15:00,Back,Lunch,3.75,
2922,8,2024-08-07,17:00:00,20:30:00,Back,Dinner,3.50,
2923,8,2024-08-08,10:30:00,14:00:00,Back,Lunch,3.50,
2924,8,2024-08-08,17:00:00,20:15:00,Back,Dinner,3.25,
2925,8,2024-08-09,10:30:00,14:15:00,Back,Lunch,3.75,
2926,8,2024-08-09,17:00:00,21:00:00,Back,Dinner,4.00,
2927,8,2024-08-11,10:30:00,14:30:00,Back,Lunch,4.00,
2928,8,2024-08-11,17:00:00,20:45:00,Back,Dinner,3.75,
2929,8,2024-08-13,10:30:00,14:30:00,Back,Lunch,4.00,
2930,8,2024-08-13,17:00:00,20:30:00,Back,Dinner,3.50,
2931,8,2024-08-14,10:30:00,14:15:00,Back,Lunch,3.75,
2932,8,2024-08-14,17:00:00,20:45:00,Back,Dinner,3.75,
2933,8,2024-08-15,10:30:00,14:15:00,Back,Lunch,3.75,
2934,8,2024-08-15,17:00:00,20:45:00,Back,Dinner,3.75,
2935,8,2024-08-16,10:30:00,14:30:00,Back,Lunch,4.00,
2936,8,2024-08-16,17:00:00,20:45:00,Back,Dinner,3.75,
2937,8,2024-08-17,10:30:00,14:30:00,Back,Lunch,4.00,
2938,8,2024-08-17,17:00:00,20:45:00,Back,Dinner,3.75,
2939,8,2024-08-20,10:30:00,14:30:00,Back,Lunch,4.00,
2940,8,2024-08-20,17:00:00,20:30:00,Back,Dinner,3.50,
2941,8,2024-08-21,10:30:00,14:30:00,Back,Lunch,4.00,
2942,8,2024-08-21,17:00:00,20:30:00,Back,Dinner,3.50,
2943,8,2024-08-22,10:30:00,14:30:00,Back,Lunch,4.00,
2944,8,2024-08-22,17:00:00,20:45:00,Back,Dinner,3.75,
2945,8,2024-08-23,10:30:00,14:30:00,Back,Lunch,4.00,
2946,8,2024-08-23,17:00:00,21:00:00,Back,Dinner,4.00,
2947,8,2024-08-24,10:30:00,15:00:00,Back,Lunch,4.50,
2948,8,2024-08-24,17:00:00,20:30:00,Back,Dinner,3.50,
2949,8,2024-08-27,10:00:00,14:15:00,Back,Lunch,4.25,
2950,8,2024-08-27,17:00:00,20:30:00,Back,Dinner,3.50,
2951,8,2024-08-28,10:30:00,14:15:00,Back,Lunch,3.75,
2952,8,2024-08-28,17:00:00,20:00:00,Back,Dinner,3.00,
2953,8,2024-08-29,10:30:00,14:15:00,Back,Lunch,3.75,
2954,8,2024-08-29,17:00:00,20:15:00,Back,Dinner,3.25,
2955,8,2024-08-30,10:30:00,14:15:00,Back,Lunch,3.75,
2956,8,2024-08-30,17:00:00,20:30:00,Back,Dinner,3.50,
2957,8,2024-08-31,10:30:00,14:45:00,Back,Lunch,4.25,
2958,8,2024-08-31,17:00:00,18:30:00,Back,Dinner,1.50,
2959,8,2024-09-04,10:30:00,14:30:00,Back,Lunch,4.00,
2960,8,2024-09-04,17:45:00,20:30:00,Back,Dinner,2.75,
2961,8,2024-09-05,10:30:00,14:30:00,Back,Lunch,4.00,
2962,8,2024-09-05,17:00:00,20:45:00,Back,Dinner,3.75,
2963,8,2024-09-06,10:30:00,14:30:00,Back,Lunch,4.00,
2964,8,2024-09-06,17:00:00,20:45:00,Back,Dinner,3.75,
2965,8,2024-09-07,10:30:00,15:00:00,Back,Lunch,4.50,
2966,8,2024-09-07,17:00:00,20:45:00,Back,Dinner,3.75,
2967,8,2024-09-10,10:30:00,14:15:00,Back,Lunch,3.75,
2968,8,2024-09-10,17:00:00,20:45:00,Back,Dinner,3.75,
2969,8,2024-09-11,10:30:00,14:30:00,Back,Lunch,4.00,
2970,8,2024-09-11,17:00:00,20:15:00,Back,Dinner,3.25,
2971,8,2024-09-12,10:30:00,14:00:00,Back,Lunch,3.50,
2972,8,2024-09-12,17:45:00,20:15:00,Back,Dinner,2.50,
2973,8,2024-09-13,10:30:00,14:45:00,Back,Lunch,4.25,
2974,8,2024-09-13,17:00:00,20:45:00,Back,Dinner,3.75,
2975,8,2024-09-14,10:30:00,14:45:00,Back,Lunch,4.25,
2976,8,2024-09-14,17:00:00,20:45:00,Back,Dinner,3.75,
2977,8,2024-09-17,10:30:00,14:15:00,Back,Lunch,3.75,
2978,8,2024-09-17,17:00:00,20:15:00,Back,Dinner,3.25,
2979,8,2024-09-18,10:30:00,14:30:00,Back,Lunch,4.00,
2980,8,2024-09-18,17:00:00,20:15:00,Back,Dinner,3.25,
2981,8,2024-09-19,10:30:00,14:15:00,Back,Lunch,3.75,
2982,8,2024-09-19,17:00:00,20:15:00,Back,Dinner,3.25,
2983,8,2024-09-20,10:30:00,14:15:00,Back,Lunch,3.75,
2984,8,2024-09-20,17:00:00,20:45:00,Back,Dinner,3.75,
2985,8,2024-09-21,10:30:00,14:15:00,Back,Lunch,3.75,
2986,8,2024-09-21,17:00:00,20:45:00,Back,Dinner,3.75,
2987,8,2024-09-24,10:30:00,14:15:00,Back,Lunch,3.75,
2988,8,2024-09-24,17:00:00,20:45:00,Back,Dinner,3.75,
2989,8,2024-09-25,10:30:00,14:15:00,Back,Lunch,3.75,
2990,8,2024-09-25,17:00:00,20:30:00,Back,Dinner,3.50,
2991,8,2024-09-26,10:30:00,14:30:00,Back,Lunch,4.00,
2992,8,2024-09-26,17:00:00,21:00:00,Back,Dinner,4.00,
2993,8,2024-09-27,10:45:00,14:15:00,Back,Lunch,3.50,
2994,8,2024-09-27,17:00:00,20:15:00,Back,Dinner,3.25,
2995,8,2024-09-28,10:30:00,14:30:00,Back,Lunch,4.00,
2996,8,2024-09-28,17:00:00,20:30:00,Back,Dinner,3.50,
2997,8,2024-10-01,10:30:00,14:30:00,Back,Lunch,4.00,
2998,8,2024-10-01,17:30:00,20:45:00,Back,Dinner,3.25,
2999,8,2024-10-02,10:30:00,14:30:00,Back,Lunch,4.00,
3000,8,2024-10-02,17:00:00,20:30:00,Back,Dinner,3.50,
3001,8,2024-10-03,10:30:00,14:15:00,Back,Lunch,3.75,
3002,8,2024-10-03,17:30:00,20:15:00,Back,Dinner,2.75,
3003,8,2024-10-04,10:30:00,14:15:00,Back,Lunch,3.75,
3004,8,2024-10-04,17:00:00,20:45:00,Back,Dinner,3.75,
3005,8,2024-10-05,10:30:00,14:30:00,Back,Lunch,4.00,
3006,8,2024-10-05,17:00:00,21:15:00,Back,Dinner,4.25,
3007,8,2024-10-09,10:30:00,14:15:00,Back,Lunch,3.75,
3008,8,2024-10-09,17:00:00,20:15:00,Back,Dinner,3.25,
3009,8,2024-10-10,10:30:00,14:15:00,Back,Lunch,3.75,
3010,8,2024-10-10,17:30:00,20:30:00,Back,Dinner,3.00,
3011,8,2024-10-11,10:30:00,14:30:00,Back,Lunch,4.00,
3012,8,2024-10-11,17:00:00,21:00:00,Back,Dinner,4.00,
3013,8,2024-10-12,10:30:00,14:30:00,Back,Lunch,4.00,
3014,8,2024-10-12,17:30:00,20:45:00,Back,Dinner,3.25,
3015,8,2024-10-15,10:30:00,14:00:00,Back,Lunch,3.50,
3016,8,2024-10-15,17:30:00,20:15:00,Back,Dinner,2.75,
3017,8,2024-10-16,10:30:00,14:30:00,Back,Lunch,4.00,
3018,8,2024-10-16,17:00:00,20:45:00,Back,Dinner,3.75,
3019,8,2024-10-17,10:30:00,14:30:00,Back,Lunch,4.00,
3020,8,2024-10-17,17:00:00,20:45:00,Back,Dinner,3.75,
3021,8,2024-10-18,10:30:00,14:45:00,Back,Lunch,4.25,
3022,8,2024-10-18,17:00:00,21:15:00,Back,Dinner,4.25,
3023,8,2024-10-19,10:30:00,14:30:00,Back,Lunch,4.00,
3024,8,2024-10-19,17:00:00,21:00:00,Back,Dinner,4.00,
3025,8,2024-10-22,10:30:00,14:45:00,Back,Lunch,4.25,
3026,8,2024-10-22,17:00:00,20:30:00,Back,Dinner,3.50,
3027,8,2024-10-23,10:30:00,14:15:00,Back,Lunch,3.75,
3028,8,2024-10-23,17:00:00,20:45:00,Back,Dinner,3.75,
3029,8,2024-10-24,10:30:00,14:15:00,Back,Lunch,3.75,
3030,8,2024-10-24,17:00:00,20:45:00,Back,Dinner,3.75,
3031,8,2024-10-25,10:30:00,14:15:00,Back,Lunch,3.75,
3032,8,2024-10-25,17:30:00,20:30:00,Back,Dinner,3.00,
3033,8,2024-10-26,10:30:00,14:15:00,Back,Lunch,3.75,
3034,8,2024-10-30,10:30:00,14:30:00,Back,Lunch,4.00,
3035,8,2024-10-30,17:00:00,20:30:00,Back,Dinner,3.50,
3036,8,2024-10-31,10:30:00,14:15:00,Back,Lunch,3.75,
3037,8,2024-10-31,17:00:00,20:30:00,Back,Dinner,3.50,
3038,8,2024-11-01,10:30:00,14:15:00,Back,Lunch,3.75,
3039,8,2024-11-01,17:00:00,21:15:00,Back,Dinner,4.25,
3040,8,2024-11-02,10:30:00,14:30:00,Back,Lunch,4.00,
3041,8,2024-11-02,17:00:00,21:00:00,Back,Dinner,4.00,
3042,8,2024-11-06,10:30:00,14:30:00,Back,Lunch,4.00,
3043,8,2024-11-06,17:00:00,20:30:00,Back,Dinner,3.50,
3044,8,2024-11-07,10:30:00,14:00:00,Back,Lunch,3.50,
3045,8,2024-11-07,17:00:00,20:15:00,Back,Dinner,3.25,
3046,8,2024-11-08,10:30:00,14:30:00,Back,Lunch,4.00,
3047,8,2024-11-08,17:00:00,20:30:00,Back,Dinner,3.50,
3048,8,2024-11-09,10:30:00,14:15:00,Back,Lunch,3.75,
3049,8,2024-11-09,17:00:00,20:30:00,Back,Dinner,3.50,
3050,8,2024-11-13,10:30:00,14:15:00,Back,Lunch,3.75,
3051,8,2024-11-13,17:00:00,20:00:00,Back,Dinner,3.00,
3052,8,2024-11-14,10:30:00,14:00:00,Back,Lunch,3.50,
3053,8,2024-11-14,17:30:00,21:00:00,Back,Dinner,3.50,
3054,8,2024-11-15,10:30:00,14:15:00,Back,Lunch,3.75,
3055,8,2024-11-15,17:00:00,20:45:00,Back,Dinner,3.75,
3056,8,2024-11-16,10:30:00,14:30:00,Back,Lunch,4.00,
3057,8,2024-11-16,17:00:00,20:15:00,Back,Dinner,3.25,
3058,8,2024-11-20,10:30:00,14:15:00,Back,Lunch,3.75,
3059,8,2024-11-20,17:00:00,20:15:00,Back,Dinner,3.25,
3060,8,2024-11-21,10:30:00,14:30:00,Back,Lunch,4.00,
3061,8,2024-11-21,17:00:00,20:30:00,Back,Dinner,3.50,
3062,8,2024-11-22,10:30:00,14:15:00,Back,Lunch,3.75,
3063,8,2024-11-22,17:00:00,20:45:00,Back,Dinner,3.75,
3064,8,2024-11-23,10:30:00,14:30:00,Back,Lunch,4.00,
3065,8,2024-11-23,17:00:00,20:45:00,Back,Dinner,3.75,
3066,8,2024-11-27,10:30:00,14:30:00,Back,Lunch,4.00,
3067,8,2024-11-27,17:00:00,20:45:00,Back,Dinner,3.75,
3068,8,2024-11-29,10:30:00,14:30:00,Back,Lunch,4.00,
3069,8,2024-11-29,17:00:00,20:15:00,Back,Dinner,3.25,
3070,8,2024-11-30,10:30:00,14:45:00,Back,Lunch,4.25,
3071,8,2024-11-30,17:00:00,20:30:00,Back,Dinner,3.50,
3072,8,2024-12-04,10:30:00,14:30:00,Back,Lunch,4.00,
3073,8,2024-12-04,17:00:00,20:30:00,Back,Dinner,3.50,
3074,8,2024-12-05,10:30:00,14:30:00,Back,Lunch,4.00,
3075,8,2024-12-05,17:00:00,20:15:00,Back,Dinner,3.25,
3076,8,2024-12-06,10:30:00,14:30:00,Back,Lunch,4.00,
3077,8,2024-12-06,17:00:00,21:00:00,Back,Dinner,4.00,
3078,8,2024-12-07,10:30:00,14:30:00,Back,Lunch,4.00,
3079,8,2024-12-07,17:00:00,20:30:00,Back,Dinner,3.50,
3080,8,2024-12-11,10:30:00,14:30:00,Back,Lunch,4.00,
3081,8,2024-12-11,17:00:00,20:45:00,Back,Dinner,3.75,
3082,8,2024-12-12,10:30:00,14:30:00,Back,Lunch,4.00,
3083,8,2024-12-12,16:15:00,17:00:00,Back,Break,0.75,
3084,8,2024-12-12,17:00:00,21:00:00,Back,Dinner,4.00,
3085,8,2024-12-13,10:30:00,14:15:00,Back,Lunch,3.75,
3086,8,2024-12-13,17:00:00,20:45:00,Back,Dinner,3.75,
3087,8,2024-12-14,10:30:00,14:30:00,Back,Lunch,4.00,
3088,8,2024-12-14,17:00:00,20:45:00,Back,Dinner,3.75,
3089,8,2024-12-18,10:30:00,14:15:00,Back,Lunch,3.75,
3090,8,2024-12-18,17:00:00,20:30:00,Back,Dinner,3.50,
3091,8,2024-12-19,10:30:00,14:30:00,Back,Lunch,4.00,
3092,8,2024-12-19,17:00:00,20:30:00,Back,Dinner,3.50,
3093,8,2024-12-20,10:30:00,14:15:00,Back,Lunch,3.75,
3094,8,2024-12-20,17:00:00,20:30:00,Back,Dinner,3.50,
3095,8,2024-12-21,10:30:00,14:45:00,Back,Lunch,4.25,
3096,8,2024-12-21,17:15:00,20:30:00,Back,Dinner,3.25,
3097,8,2024-12-26,10:30:00,14:15:00,Back,Lunch,3.75,
3098,8,2024-12-26,17:00:00,20:30:00,Back,Dinner,3.50,
3099,8,2024-12-27,10:30:00,14:30:00,Back,Lunch,4.00,
3100,8,2024-12-27,17:00:00,20:30:00,Back,Dinner,3.50,
3101,8,2024-12-28,10:30:00,15:00:00,Back,Lunch,4.50,
3102,8,2024-12-28,17:00:00,21:00:00,Back,Dinner,4.00,
3103,8,2024-12-31,10:30:00,15:30:00,Back,Lunch,5.00,
3104,8,2025-01-02,10:30:00,14:30:00,Back,Lunch,4.00,
3105,8,2025-01-02,17:00:00,20:30:00,Back,Dinner,3.50,
3106,8,2025-01-03,10:30:00,14:15:00,Back,Lunch,3.75,
3107,8,2025-01-03,17:00:00,20:30:00,Back,Dinner,3.50,
3108,8,2025-01-04,10:30:00,15:00:00,Back,Lunch,4.50,
3109,8,2025-01-04,17:00:00,20:30:00,Back,Dinner,3.50,
3110,8,2025-01-08,10:30:00,14:30:00,Back,Lunch,4.00,
3111,8,2025-01-08,17:00:00,21:00:00,Back,Dinner,4.00,
3112,8,2025-01-09,10:30:00,14:45:00,Back,Lunch,4.25,
3113,8,2025-01-09,17:00:00,20:45:00,Back,Dinner,3.75,
3114,8,2025-01-10,10:30:00,14:15:00,Back,Lunch,3.75,
3115,8,2025-01-10,17:00:00,21:00:00,Back,Dinner,4.00,
3116,8,2025-01-11,10:30:00,14:45:00,Back,Lunch,4.25,
3117,8,2025-01-11,17:00:00,20:30:00,Back,Dinner,3.50,
3118,8,2025-01-15,10:30:00,14:15:00,Back,Lunch,3.75,
3119,8,2025-01-15,17:00:00,20:15:00,Back,Dinner,3.25,
3120,8,2025-01-16,10:30:00,14:15:00,Back,Lunch,3.75,
3121,8,2025-01-16,17:00:00,20:15:00,Back,Dinner,3.25,
3122,8,2025-01-17,10:30:00,14:30:00,Back,Lunch,4.00,
3123,8,2025-01-17,17:00:00,20:45:00,Back,Dinner,3.75,
3124,8,2025-01-18,10:30:00,14:30:00,Back,Lunch,4.00,
3125,8,2025-01-18,17:00:00,20:45:00,Back,Dinner,3.75,
3126,8,2025-01-22,10:30:00,14:00:00,Back,Lunch,3.50,
3127,8,2025-01-22,17:00:00,20:15:00,Back,Dinner,3.25,
3128,8,2025-01-23,10:30:00,14:15:00,Back,Lunch,3.75,
3129,8,2025-01-23,17:00:00,20:30:00,Back,Dinner,3.50,
3130,8,2025-01-24,10:30:00,14:00:00,Back,Lunch,3.50,
3131,8,2025-01-24,17:00:00,20:15:00,Back,Dinner,3.25,
3132,8,2025-01-25,10:30:00,14:15:00,Back,Lunch,3.75,
3133,8,2025-01-25,17:00:00,20:30:00,Back,Dinner,3.50,
3134,8,2025-01-29,10:30:00,14:15:00,Back,Lunch,3.75,
3135,8,2025-01-29,17:00:00,20:15:00,Back,Dinner,3.25,
3136,8,2025-01-30,10:00:00,14:00:00,Back,Lunch,4.00,
3137,8,2025-01-30,17:00:00,21:00:00,Back,Dinner,4.00,
3138,8,2025-01-31,10:30:00,14:15:00,Back,Lunch,3.75,
3139,8,2025-01-31,17:00:00,20:30:00,Back,Dinner,3.50,
3140,8,2025-02-01,10:30:00,15:00:00,Back,Lunch,4.50,
3141,8,2025-02-01,17:00:00,20:30:00,Back,Dinner,3.50,
3142,8,2025-02-06,10:30:00,14:30:00,Back,Lunch,4.00,
3143,8,2025-02-06,17:00:00,20:30:00,Back,Dinner,3.50,
3144,8,2025-02-07,10:30:00,14:30:00,Back,Lunch,4.00,
3145,8,2025-02-07,17:00:00,20:30:00,Back,Dinner,3.50,
3146,8,2025-02-08,10:30:00,14:45:00,Back,Lunch,4.25,
3147,8,2025-02-08,17:00:00,20:45:00,Back,Dinner,3.75,
3148,8,2025-02-11,10:30:00,14:30:00,Back,Lunch,4.00,
3149,8,2025-02-11,17:00:00,20:30:00,Back,Dinner,3.50,
3150,8,2025-02-12,10:30:00,14:30:00,Back,Lunch,4.00,
3151,8,2025-02-12,17:00:00,20:30:00,Back,Dinner,3.50,
3152,8,2025-02-13,10:30:00,14:15:00,Back,Lunch,3.75,
3153,8,2025-02-13,17:00:00,20:30:00,Back,Dinner,3.50,
3154,8,2025-02-14,10:30:00,14:15:00,Back,Lunch,3.75,
3155,8,2025-02-14,17:00:00,20:30:00,Back,Dinner,3.50,
3156,8,2025-02-15,10:30:00,14:15:00,Back,Lunch,3.75,
3157,8,2025-02-15,17:00:00,20:45:00,Back,Dinner,3.75,
3158,8,2025-02-18,10:30:00,14:00:00,Back,Lunch,3.50,
3159,8,2025-02-18,17:00:00,20:15:00,Back,Dinner,3.25,
3160,8,2025-02-20,10:30:00,14:30:00,Back,Lunch,4.00,
3161,8,2025-02-20,17:00:00,20:45:00,Back,Dinner,3.75,
3162,8,2025-02-21,10:30:00,14:15:00,Back,Lunch,3.75,
3163,8,2025-02-21,17:00:00,20:30:00,Back,Dinner,3.50,
3164,8,2025-02-22,10:30:00,14:45:00,Back,Lunch,4.25,
3165,8,2025-02-22,17:00:00,20:00:00,Back,Dinner,3.00,
3166,8,2025-02-26,10:30:00,14:30:00,Back,Lunch,4.00,
3167,8,2025-02-26,17:30:00,20:45:00,Back,Dinner,3.25,
3168,8,2025-02-27,10:30:00,14:30:00,Back,Lunch,4.00,
3169,8,2025-02-27,17:00:00,20:30:00,Back,Dinner,3.50,
3170,8,2025-02-28,10:30:00,14:30:00,Back,Lunch,4.00,
3171,8,2025-02-28,17:00:00,20:45:00,Back,Dinner,3.75,
3172,8,2025-03-01,10:30:00,14:30:00,Back,Lunch,4.00,
3173,8,2025-03-01,17:00:00,20:30:00,Back,Dinner,3.50,
3174,8,2025-03-04,10:30:00,14:30:00,Back,Lunch,4.00,
3175,8,2025-03-04,17:00:00,20:30:00,Back,Dinner,3.50,
3176,8,2025-03-05,10:30:00,14:30:00,Back,Lunch,4.00,
3177,8,2025-03-05,17:00:00,20:45:00,Back,Dinner,3.75,
3178,8,2025-03-06,10:30:00,14:15:00,Back,Lunch,3.75,
3179,8,2025-03-06,17:00:00,20:30:00,Back,Dinner,3.50,
3180,8,2025-03-07,10:30:00,13:45:00,Back,Lunch,3.25,
3181,8,2025-03-07,17:30:00,20:30:00,Back,Dinner,3.00,
3182,8,2025-03-08,10:45:00,14:45:00,Back,Lunch,4.00,
3183,8,2025-03-08,17:00:00,20:30:00,Back,Dinner,3.50,
3184,8,2025-03-09,17:00:00,20:15:00,Back,Dinner,3.25,
3185,8,2025-03-12,10:30:00,14:30:00,Back,Lunch,4.00,
3186,8,2025-03-12,17:00:00,20:45:00,Back,Dinner,3.75,
3187,8,2025-03-13,10:30:00,14:30:00,Back,Lunch,4.00,
3188,8,2025-03-13,17:30:00,20:00:00,Back,Dinner,2.50,
3189,8,2025-03-14,10:30:00,14:30:00,Back,Lunch,4.00,
3190,8,2025-03-14,17:00:00,21:00:00,Back,Dinner,4.00,
3191,8,2025-03-15,10:30:00,14:45:00,Back,Lunch,4.25,
3192,8,2025-03-15,17:00:00,21:00:00,Back,Dinner,4.00,
3193,8,2025-03-19,10:30:00,14:15:00,Back,Lunch,3.75,
3194,8,2025-03-19,17:00:00,20:15:00,Back,Dinner,3.25,
3195,8,2025-03-20,10:30:00,14:30:00,Back,Lunch,4.00,
3196,8,2025-03-20,17:00:00,20:15:00,Back,Dinner,3.25,
3197,8,2025-03-21,10:30:00,14:30:00,Back,Lunch,4.00,
3198,8,2025-03-21,17:00:00,20:30:00,Back,Dinner,3.50,
3199,8,2025-03-22,10:30:00,14:45:00,Back,Lunch,4.25,
3200,8,2025-03-22,17:00:00,20:00:00,Back,Dinner,3.00,
3201,8,2025-03-25,10:30:00,14:00:00,Back,Lunch,3.50,
3202,8,2025-03-25,17:30:00,20:30:00,Back,Dinner,3.00,
3203,8,2025-03-26,10:30:00,14:30:00,Back,Lunch,4.00,
3204,8,2025-03-26,17:00:00,20:30:00,Back,Dinner,3.50,
3205,8,2025-03-28,10:30:00,14:30:00,Back,Lunch,4.00,
3206,8,2025-03-28,17:00:00,20:30:00,Back,Dinner,3.50,
3207,8,2025-03-29,10:30:00,15:00:00,Back,Lunch,4.50,
3208,8,2025-03-29,17:00:00,21:00:00,Back,Dinner,4.00,
3209,8,2025-04-02,10:30:00,14:15:00,Back,Lunch,3.75,
3210,8,2025-04-02,17:30:00,20:15:00,Back,Dinner,2.75,
3211,8,2025-04-03,10:30:00,14:45:00,Back,Lunch,4.25,
3212,8,2025-04-03,17:00:00,20:45:00,Back,Dinner,3.75,
3213,8,2025-04-04,17:00:00,20:45:00,Back,Dinner,3.75,
3214,8,2025-04-05,10:30:00,14:15:00,Back,Lunch,3.75,
3215,8,2025-04-05,17:30:00,20:45:00,Back,Dinner,3.25,
3216,8,2025-04-09,10:30:00,14:15:00,Back,Lunch,3.75,
3217,8,2025-04-09,17:00:00,21:15:00,Back,Dinner,4.25,
3218,8,2025-04-10,10:30:00,14:15:00,Back,Lunch,3.75,
3219,8,2025-04-10,17:00:00,20:45:00,Back,Dinner,3.75,
3220,8,2025-04-11,10:30:00,14:15:00,Back,Lunch,3.75,
3221,8,2025-04-11,17:00:00,21:00:00,Back,Dinner,4.00,
3222,8,2025-04-12,10:30:00,14:30:00,Back,Lunch,4.00,
3223,8,2025-04-12,17:00:00,20:30:00,Back,Dinner,3.50,
3224,8,2025-04-16,10:30:00,14:30:00,Back,Lunch,4.00,
3225,8,2025-04-16,17:00:00,20:30:00,Back,Dinner,3.50,
3226,8,2025-04-17,10:30:00,14:45:00,Back,Lunch,4.25,
3227,8,2025-04-17,17:00:00,20:30:00,Back,Dinner,3.50,
3228,8,2025-04-18,10:30:00,14:30:00,Back,Lunch,4.00,
3229,8,2025-04-18,17:00:00,20:45:00,Back,Dinner,3.75,
3230,8,2025-04-19,10:30:00,14:30:00,Back,Lunch,4.00,
3231,8,2025-04-19,17:00:00,20:30:00,Back,Dinner,3.50,
3232,4,2023-07-02,17:30:00,20:45:00,Front,Dinner,3.25,
3233,4,2023-07-05,17:30:00,20:30:00,Front,Dinner,3.00,
3234,4,2023-07-06,11:00:00,14:00:00,Front,Lunch,3.00,
3235,4,2023-07-06,17:30:00,20:45:00,Front,Dinner,3.25,
3236,4,2023-07-07,11:15:00,14:00:00,Front,Lunch,2.75,
3237,4,2023-07-08,11:30:00,14:00:00,Front,Lunch,2.50,
3238,4,2023-07-08,17:15:00,20:30:00,Front,Dinner,3.25,
3239,4,2023-07-09,11:00:00,13:30:00,Front,Lunch,2.50,
3240,4,2023-07-09,17:30:00,20:30:00,Front,Dinner,3.00,
3241,4,2023-07-12,17:30:00,20:30:00,Front,Dinner,3.00,
3242,4,2023-07-13,12:00:00,14:30:00,Front,Lunch,2.50,
3243,4,2023-07-13,17:00:00,19:45:00,Front,Dinner,2.75,
3244,4,2023-07-15,12:00:00,15:00:00,Front,Lunch,3.00,
3245,4,2023-07-15,17:30:00,21:00:00,Front,Dinner,3.50,
3246,4,2023-07-19,17:30:00,21:00:00,Front,Dinner,3.50,
3247,4,2023-07-20,11:00:00,14:30:00,Front,Lunch,3.50,
3248,4,2023-07-21,17:00:00,20:00:00,Front,Dinner,3.00,
3249,4,2023-07-22,12:00:00,15:00:00,Front,Lunch,3.00,
3250,4,2023-07-22,17:30:00,20:30:00,Front,Dinner,3.00,
3251,4,2023-07-23,11:00:00,13:30:00,Front,Lunch,2.50,
3252,4,2023-07-23,17:00:00,20:00:00,Front,Dinner,3.00,
3253,4,2023-07-27,17:00:00,20:30:00,Front,Dinner,3.50,
3254,4,2023-07-28,12:00:00,14:30:00,Front,Lunch,2.50,
